HMT_ID	Domain	Phylum	Class	Order	Family	Genus	Species	Status	Body_site	Warning	Type_strain	16S_rRNA	Clone_count	Clone_%	Clone_rank	Synonyms	NCBI_taxon_id	NCBI_pubmed_count	NCBI_nucleotide_count	NCBI_protein_count	Genome_ID	General_info	Cultivability	Phenotypic_characteristics	Prevalence	Disease	References
111	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Parvimonas	micra	Named	Oral		ATCC 33270	AF385559|AF385543	237	0.68	27	Diplococcus glycinophilus|Micromonas micros|Peptococcus glycinophilus|Peptostreptococcus micros|Streptococcus anaerobius|Streptococcus micros	33033	103	431	4480	SEQF1029|SEQF2608	This species is known to be heterogeneous with micro-variation among 16S rRNA sequences, including between operons within strains and phenotypic variation including colonial appearance [1].	Colonies on horse blood agar are around 1 mm in diameter, circular, entire, opaque white or translucent gray and may be smooth or rough after 4 days anaerobic incubation.	Small (0.3 -0.7 micron diameter) Gram-positive cocci occurring in pairs and short chains [2]. Obligate anaerobe. Strains are asaccharolytic and the end-products of metabolism are primarily acetate with small amounts of lactate and sometimes succinate produced. The mol % G+C content of the DNA is 27-28. 	Parvimonas micra is a commonly found oral species and is isolated from dental plaque and the tongue in health and a variety of oral disease associated microbiota including periodontitis, endodontic and dentoalveolar infections, pericoronitis and advanced dental caries.	Has been isolated from most types of oral infection. Is a particularly frequent isolate from acute dentoalveolar infections where it is often a member of the 15-20 species consortium associated with the condition. Has also been isolated from clinical specimens obtained from infections at other body sites, primarily soft-tissue abscesses and bite wounds. These are primarily at sites above the diaphragm suggesting that the mouth is the primary habitat.	Int J Syst Bacteriol. 1993 Oct;43(4):787-93[PID:8240959]| Bergeys Manual of Systematic Bacteriology 1986; Vol. 2, pp. 1090-1091.
112	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae [XI]	Peptostreptococcus	stomatis	Named	Oral			AF287763|DQ160208	191	0.55	36	Oral Clone CK035|Oral Strain TFI A21H2	341694	7	345	3186	SEQF1393	N/A					
113	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilaceae [G-1]	bacterium HMT 113	Unnamed	Oral			AF287766	18	0.05	211	Oral Clone DA014	1570339	0	0	0	SEQF2443	N/A					
114	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	granulosum	Named	Unassigned							Propionibacterium granulosum|Corynebacterium granulosum					SEQF2902						
115	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	marcescens	Named	Unassigned												SEQF2889						
116	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	capitis	Named	Unassigned												SEQF2881						
117	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	cohnii	Named	Unassigned												SEQF2860						
118	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Dialister	invisus	Named	Oral			AF287787|AF287788	460	1.32	12	Oral Clone BS095|Oral Strain GBA27	218538	24	494	3724	SEQF1103	N/A					
119	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Dialister	sp. HMT 119	Phylotype	Oral			AF287786|AF481210	15	0.04	228	Oral Clone BS016|Oral Clone MCE7_134	712261	0	15	0		N/A					
120	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	haemolyticus	Named	Unassigned												SEQF2892						
121	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Anaeroglobus	geminatus	Named	Oral			AF287783	155	0.44	47	Oral Clone BB166	156456	3	378	4290	SEQF1880	N/A					
122	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	micronuciformis	Named	Oral			AF385566|AY278622	114	0.33	62	Oral Clone BU057|Oral Strain P4A_FAAD16	187326	2	253	3539	SEQF1685	N/A					
123	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	sp. HMT 123	Phylotype	Oral			AF287784	43	0.12	140	Oral Clone CS025	712374	0	43	0		N/A					
124	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	artemidis	Named	Oral			AF287797	56	0.16	114		671224	5	269	5483	SEQF1697|SEQF2584	N/A					
125	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	flueggei	Named	Oral			AF287803|AF287804	23	0.07	183	Oral Clone AH132	135080	3	80	4118	SEQF1616	N/A					
126	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	sp. HMT 126	Unnamed	Oral			AF287800|AF385576	14	0.04	236	Oral Clone AJ036|Oral Clone EY047	712528	0	14	0	SEQF2656|SEQF2805	N/A					
127	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	hominis	Named	Unassigned												SEQF2901						
128	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	lugdunensis	Named	Unassigned												SEQF2909						
129	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonellaceae [G-1]	bacterium HMT 129	Lost	Oral			To be submitted	21	0.06	192	Oral Clone AU096|Oral Strain TFI FNA3	31977	0	0	0		N/A					
130	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	noxia	Named	Oral			AF287798|AF287799|AF385495	361	1.04	17		135083	25	523	7495	SEQF1593|SEQF1690	N/A					
131	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Mitsuokella	sp. HMT 131	Unnamed	Oral			AF287795|AY278627	167	0.48	42	Oral Clone C5AKM062|Oral Clone CS002	1321780	0	86	4615	SEQF2446	N/A					
132	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonellaceae [G-1]	bacterium HMT 132	Phylotype	Oral			AF287791	32	0.09	158	Oral Clone CS015	31977	0	0	0		N/A					
133	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	sp. HMT 133	Unnamed	Oral			AF287796	10	0.03	280	Oral Clone CS024	712529	0	10	0	SEQF1890	N/A					
134	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	sp. HMT 134	Phylotype	Oral			AF287794	11	0.03	267	Oral Clone DD020	712530	0	11	0		N/A					
135	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonellaceae [G-1]	bacterium HMT 135	Phylotype	Oral			AF287790	9	0.03	294	Oral Clone DM071	31977	0	0	0		N/A					
136	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	sp. HMT 136	Unnamed	Oral			AF385514	3	0.01	387	Oral Clone DO042	713030	0	3	0	SEQF2791|SEQF3060	N/A					
137	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	sp. HMT 137	Unnamed	Oral			AF366273	19	0.05	205	Oral Clone DS051	712531	0	52	4150	SEQF1858	N/A					
138	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	sp. HMT 138	Unnamed	Oral			AF366274	20	0.06	198	Oral Clone DS071	712532	0	207	4694	SEQF1951	N/A					
139	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	dianae	Named	Oral			AF385492|AF385501|AF287801	105	0.30	71	Oral Clone DY027|Oral Clone EW076|Oral Clone Z048	135079	3	108	0	SEQF2309	N/A					
141	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	pasteuri	Named	Unassigned												SEQF2849						
142	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	pettenkoferi	Named	Unassigned												SEQF2895						
145	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonellaceae [G-1]	bacterium HMT 145	Phylotype	Oral			AF385502	28	0.08	171	Oral Clone EW079	31977	0	0	0		N/A	This organism is know from the sequence of clones from human oral 16S rRNA libraries.&nbsp; An isolate has not yet been identified for this taxon. Therefore, it is as yet uncultivated.&nbsp; 				
146	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	sp. HMT 146	Lost	Oral			AF385503	7	0.02	320	Oral Clone EW084	712534	0	7	0		N/A					
148	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonellaceae [G-1]	bacterium HMT 148	Phylotype	Unassigned		None--not yet cultivated	AF385578	10	0.03	280	Oral Clones EZ011	31977	0	0	0		N/A					
149	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	sp. HMT 149	Unnamed	Oral			AY349403	49	0.14	128	Oral Clone FT050	712535	0	139	4692	SEQF1914	N/A					
150	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonellaceae [G-1]	bacterium HMT 150	Phylotype	Oral			AY207052	30	0.09	164	Oral Clone K024|Oral Clone P2PA_80	31977	0	0	0		N/A					
151	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	sputigena	Named	Oral			AF287793	305	0.87	21	Spirillum sputigenum|Vibrio sputigenus	69823	43	404	10310	SEQF1598	N/A					
152	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	thermophilus	Named	Unassigned												SEQF2891						
153	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	aerogenes	Named	Unassigned												SEQF2847						
154	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	lincolnii	Named	Nasal												SEQF2870						
155	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonellaceae [G-1]	bacterium HMT 155	Lost	Oral			AF287789|AY278628	115	0.33	59	Oral Strain GAA14 [2]|Selenomonas genomosp. C2 [1]	31977	0	0	0	SEQF1686	N/A					J Clin Microbiol. 2004 Jul;42(7):3023-9[PID:15243054]|J Bacteriol. 2001 Jun;183(12):3770-83[PID:11371542]
158	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	rogosae	Named	Oral		DSM 18960|CCUG 54233|CF100	EF108443|GQ422725	39	0.11	146	 Oral Strain F0412 |Oral Clone BI029 |  Veillonella sp. oral taxon 158	423477	5	12	4	SEQF1698	Veillonella sp. oral taxon 158 strain F0412 was identified as Veillonella rogosae through 99.9% similarity of the rpoB gene&nbsp;to that of the type strain CF100.&nbsp; 16S rRNA genes also agree, but Beighton&#39;s six 16S rRNA V. rogosae reference sequences are unfortunately short and un-informative.&nbsp; The genome for strain F0412 available as AENU00000000.&nbsp; The genome link above may be unavailable until the genome sequence is renamed from Veillonella sp. oral taxon 158 to Veillonella rogosae at NCBI.&nbsp; (11/01/2012)					
160	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	dispar	Named	Oral			X84006	848	2.43	5	Veillonella alcalescens	39778	47	1520	6507	SEQF1159|SEQF2633	N/A					
161	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	parvula	Named	Oral		ATCC 10790	AF366266|AF287782|AF287781|X84005	2305	6.61	1	Micrococcus gazogenes|Micrococcus lactilyticus|Veillonella gazogenes|Staphylococcus parvulus|Veillonella alcalescens	29466	235	2501	15254	SEQF1058|SEQF2364|SEQF2244|SEQF1496|SEQF2564	Type species of the genus.&nbsp;&nbsp;Phylogentically indistinguishable to V. dispar.&nbsp; 	Nonhemolytic o&shy;n Blood agar.&nbsp; Distinctive colony (1-3 mm) morphology, e.g., lens-, diamond- or heart-shaped, when grown o&shy;n lactate agar media.&nbsp;&nbsp;&nbsp;Smooth, entire and grayish white in appearance. [7]	Anaerobic, Gram negative coccus (~0.4 um in diameter), usually in pairs.&nbsp;&nbsp;&nbsp; Lactate, pyruvate, malate, fumarate and oxaloacetate can be fermented, however&nbsp;carbohydrates are not.&nbsp;&nbsp; CO2 is required for growth.&nbsp; Lactate is fermented to acetate, propionate, CO2, and H2. G+C content is38 to 41 mol%.[7]Phylogenetically similar to V. dispar, however V. parvula is catalase negative whereas V. dispar is catalase positive.&nbsp; They can also be differentiated serologically and by DNA/DNA homology (28%).Resistant to streptomycin and vancomycin, which can be used in media for selective enrichment of species of Veillonella.	Commonly detected in&nbsp;the human oral cavity and intestinal tract.&nbsp; Prevalent o&shy;n all oral surfaces [4] and in supragingival and subgingival plaque [4,5,6]	Veillonella parvula tend to be more prevalent in sites without disease, however it has been associated with discitis [3], tonsillitis, spinal osteomyelitis, sepsis, endodontic lesions [1], and coronary heart disease [2]	J Clin Microbiol. 2005 Nov;43(11):5721-32[PID:16272510]|J Clin Microbiol. 2002 Mar;40(3):1001-9[PID:11880430]|J Clin Periodontol. 1998 Feb;25(2):134-44[PID:9495612]|Bergey&#039;s Manual of Systematic Bacteriology 1984; Vol. 1, pp. 681-683.|Oral Microbiol Immunol. 2007 Dec;22(6):390-7[PID:17949342]|Circulation. 2005 Jul 5;112(1):19-24[PID:15983248]|J Clin Microbiol. 2007 Feb;45(2):672-4[PID:17108070]
163	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae [XIV]	Lachnospiraceae [G-7]	bacterium HMT 163	Phylotype	Oral			AF287769	2	0.01	409	Oral Clone AH153	186803	0	0	0		N/A					
164	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae [XIV]	Catonella	sp. HMT 164	Phylotype	Oral			AF385556	10	0.03	280	Oral Clone BR063	712233	0	10	0		N/A					
165	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae [XIV]	Catonella	morbi	Named	Oral			AF385577|DQ003629|X87151	92	0.26	79	Oral Clone EZ006|Oral Clone MB5_P12	43997	5	140	6556	SEQF1596	N/A					
166	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae [XIV]	Johnsonella	sp. HMT 166	Phylotype	Oral			AF287774	11	0.03	267	Oral Clone CK051	712318	0	11	0		N/A					
167	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Peptococcus	sp. HMT 167	Lost	Oral			AF481224	17	0.05	218	Oral Clone MCE10_265|Oral StrainsGEA8	671215	0	18	0		N/A					
168	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Peptococcus	sp. HMT 168	Phylotype	Oral			AF287780	2	0.01	409	Oral Clone I070	712426	0	2	0		N/A					
169	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	sp. HMT 169	Unnamed	Oral			AF287747	61	0.17	106	Oral Clone AG004	712116	0	61	0	SEQF2359|SEQF3180	N/A					
170	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	sp. HMT 170	Unnamed	Oral			AF287749	36	0.10	149	Oral Clone AP064	712117	0	290	6014	SEQF1849	N/A					
171	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	sp. HMT 171	Unnamed	Oral			AF385553|AY349367	73	0.21	95	Oral Clone BL008|Oral Clone JA063|Oral Strain W5536	706438	0	1216	6226	SEQF1693|SEQF3095	N/A					
172	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Schaalia	sp. HMT 172	Unnamed	Oral			AF385504|AF385505	13	0.04	244	Oral Clone CT068|Oral Clone CT047|Actinomyces sp. HMT-172	712118	0	738	4660	SEQF2430	N/A					
173	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriales [F-1]	Lawsonella	clevelandensis	Named	Skin												SEQF2877						
174	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseriaceae [G-1]	bacterium HMT 174	Phylotype	Nasal																		
175	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	sp. HMT 175	Unnamed	Oral			AY008314	52	0.15	124	Oral Clone EP005	712119	0	69	5028	SEQF1848	N/A					
176	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	naeslundii	Named	Oral		JCM 8349|ATCC 12104|NCTC 10301	AB618790	79	0.23	88	Oral Clone EP011	1655	543	979	6152	SEQF2386|SEQF1063|SEQF1891	The Oral phylotypes 169, 170, 171, 175, 176, and 688 cluster together and&nbsp;all&nbsp;are probably members of&nbsp;the&nbsp;species Actinomyces naeslundii&nbsp;(a fuzzy group).&nbsp;&nbsp;At this time, the Dewhirst laboratory has not examined whether strains classified as A. naeslundii genospecies 1&nbsp;or 2 fall&nbsp;consistently into particular phylotypes in this cluster.&nbsp; The taxonomy of this group is is discussed in the references [1-3].&nbsp; Over the next year, we will be sequencing a number of actinomyces strains from the Moores&#39; collection, and should be able to clarify these issues.There is a vast literature o&shy;n Actinomyces naeslundii&nbsp;which we will not attempt to review here.	Easily cultivatedMoores&#39; Collection included 34 isolates	Gram positive, non-motile bacillusFacultative anaerobe	Common member of dental plaque	Appears to contribute to periodontal disease.&nbsp; Can be invasive and cause actinomycotic infections throughout the body.&nbsp; 	J Dent Res. 1993 Oct;72(10):1374-85[PID:8408879]|Int J Syst Bacteriol. 1990 Jul;40(3):273-86[PID:2397195]|Int J Syst Bacteriol. 1997 Jan;47(1):46-53[PID:8995800]
178	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Schaalia	sp. HMT 178	Unnamed	Oral			AF287750	12	0.03	255	Oral Strain TFI B27SC|Actinomyces sp. HMT-178	710238	0	442	4691	SEQF1666	N/A					
179	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	timonensis	Named	Oral			AF287748	0	0.00	0	OralsStrain TFI B19SC	1288391	2	52	2116	SEQF2594	N/A					
180	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Schaalia	sp. HMT 180	Unnamed	Oral			AF287751|AF385522	22	0.06	188	Oral Strain TFI Hal-1083|Oral Strain TFI C29KA|Actinomyces sp. HMT-180	651609	0	82	4105	SEQF1647	N/A					
181	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Schaalia	lingnae [Not Validly Published]	Named	Oral		CCUG 32865	AF385522	11	0.03	267	Previously Actinomyces lingnae	114702	0	75	3307	SEQF1948	Name not validly published.					
182	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	flavithermus	Named	Unassigned												SEQF2850						
183	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Peptidiphaga	sp. HMT 183	Unnamed	Oral			AY008311|AY207066	21	0.06	192	Oral Clone EL030|Oral Strain P2P_19	712888	0	286	4640	SEQF2310|SEQF2755	N/A					
184	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	tuscaniense	Named	Unassigned		ATCC BBA-1141	AF287754	0	0.00	0	Oral Strain TFI A43SC	302449	0	0	0	SEQF2784	N/A					
185	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	ginsengisoli	Named	Unassigned		DSM 18659	AF385527	2	0.01	409	Oral Clone AV005b	400772	0	2	0	SEQF2785	N/A					
186	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	flavescens	Named	Unassigned		ATCC 13348	AF287752	1	0.00	459	Oral Strain TFI C24KA	69366	0	30	5239	SEQF1971	N/A					
187	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	sp. HMT 187	Unnamed	Unassigned												SEQF2872|SEQF2963						
188	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia	aeria	Named	Oral			Y13025	21	0.06	192	Oral Clone AP005|Oral Strain TFI-B37KA|Oral Strain TFI-F0184	172042	14	284	9219	SEQF1901|SEQF1688	N/A					
189	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Kocuria	sp. HMT 189	Phylotype	Unassigned			AF385532	2	0.01	409	Oral Clone AW006	712329	0	2	0		N/A					
190	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Arsenicicoccus	bolidensis	Named	Unassigned		CCUG 47306	AF287753	0	0.00	0	Oral Strain TFI-B46KS	229480	0	0	0	SEQF2648|SEQF2746	N/A					
191	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propionibacterium	acidifaciens	Named	Oral			AF287756	159	0.46	44	Oral Strain TFI-FMA5	1410036	4	1014	7138	SEQF1851|SEQF2583	N/A					
192	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propionibacteriaceae [G-2]	bacterium HMT 192	Unnamed	Unassigned			To be submitted	0	0.00	0	Oral Strain TFI-C03KA	31957	0	22	5040	SEQF1972	N/A					
193	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	sp. HMT 193	Unnamed	Unassigned			To be submitted	1	0.00	459	Oral Strain TFI-MetC3	671223	0	2	0	SEQF2808|SEQF3064	N/A					
194	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Arachnia	rubra	Named	Oral			AF287757	1	0.00	459	Oral Clone BN085	712503	0	1	0		N/A					
195	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	wiggsiae	Named	Oral			AF287758|AY278626	23	0.07	183	Scardovia ge|Oral Clone CX010|Oral Strain KCL-W5934|Oral Strain TFI-A32ED	230143	4	31	2717	SEQF1853	N/A					
